"_id","name","genre._id","genre.name","artist._id","artist.name"
"60a032a282d27c42cc2d71c9","Alors On Danse","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e6f","Stromae"
"60a032a282d27c42cc2d71ca","It Ain't Hard to Tell","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e57","Nas"
"60a032a282d27c42cc2d71cb","Superman","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e45","Eminem"
"60a032a282d27c42cc2d71cc","Remember the Name","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e70","Fort Minor"
"60a032a282d27c42cc2d71cd","Hotel Room Service","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e71","Pitbull"
"60a032a282d27c42cc2d71ce","Just A Dream","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e5a","Nelly"
"60a032a282d27c42cc2d71cf","Space Bound","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e45","Eminem"
"60a032a282d27c42cc2d71d0","Every Girl","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e72","Tyga"
"60a032a282d27c42cc2d71d1","Imma Be","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e49","Black Eyed Peas"
"60a032a282d27c42cc2d71d2","We Made You","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e45","Eminem"
"60a032a282d27c42cc2d71d3","Hall of Fame","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e73","The Script"
"60a032a282d27c42cc2d71d5","Get Busy","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e66","Sean Paul"
"60a032a282d27c42cc2d71d6","Get Ur Freak On","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e74","Missy Elliott"
